MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,,,,,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCG460B,,,"Black & Decker/dewlt DEWALT, Product, DCG460B",PRODUCT,DEWALT DCG460B Product,DEWALT Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,DCG402B,"DCG402B Dewalt 20V 4.5"" Angle Grinder (Bare)",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCG402B,,Tools & Hardware>Power Tools>Cordless Power Tools,"Black & Decker/dewlt DEWALT, Cordless Tool, DCG402B, Angle Grinder, 20 V",CORDLESS TOOL ANG GRND 20V 4-1/2IN,"DEWALT DCG402B Cordless Tool, Angle Grinder, 20 V, 4-1/2 in Drive Size, Tool Only","DEWALT Cordless Tool, Angle Grinder, 20 V, 4-1/2 in Drive Size, 20V MAX, Tool Only","Cordless Tool, Angle Grinder, 20 V, 4-1/2 in Drive Size, Tool Only",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Angle Grinder,,Voltage Rating,20,V,Drive Size,4-1/2,in,Battery Platform,20V MAX,,Included Items,Tool Only,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,3485-20,"3485-20 Milw M12 1/4"" Right Angle Die Grinder",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,3485-20,,Tools & Hardware>Power Tools>Cordless Power Tools,"Milwaukee, Cordless Tool, 3485-20, Die Grinder, 12 V, 1/4 in Drive Size",CORDLESS TOOL DIE GRND 12V 1/4IN,"Milwaukee 3485-20 Cordless Tool, Die Grinder, 12 V, 1/4 in Drive Size","Milwaukee Cordless Tool, Die Grinder, 12 V, 1/4 in Drive Size, M12","Cordless Tool, Die Grinder, 12 V, 1/4 in Drive Size",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Die Grinder,,Voltage Rating,12,V,Drive Size,1/4,in,Battery Platform,M12,,Included Items,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,DCG420B,DCG420B Dewalt 20V Die Grinder (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCG420B,,Tools & Hardware>Power Tools>Cordless Power Tools,"Black & Decker/dewlt DEWALT, Cordless Tool, DCG420B, Die Grinder, 20 V",CORDLESS TOOL DIE GRND 20V,"DEWALT DCG420B Cordless Tool, Die Grinder, 20 V, Tool Only","DEWALT Cordless Tool, Die Grinder, 20 V, 20V MAX, Tool Only","Cordless Tool, Die Grinder, 20 V, Tool Only",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Die Grinder,,Voltage Rating,20,V,Drive Size,,,Battery Platform,20V MAX,,Included Items,Tool Only,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,DCG422B,DCG422B Dewalt 20V Right Angle Die Grinder (Bare),-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCG422B,,Tools & Hardware>Power Tools>Cordless Power Tools,"Black & Decker/dewlt DEWALT, Cordless Tool, DCG422B, Die Grinder, 20 V",CORDLESS TOOL DIE GRND 20V,"DEWALT DCG422B Cordless Tool, Die Grinder, 20 V, Tool Only","DEWALT Cordless Tool, Die Grinder, 20 V, 20V MAX, Tool Only","Cordless Tool, Die Grinder, 20 V, Tool Only",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Die Grinder,,Voltage Rating,20,V,Drive Size,,,Battery Platform,20V MAX,,Included Items,Tool Only,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,-,,Mafell,,924422,,,"Mafell, Product, 924422",PRODUCT,Mafell 924422 Product,Mafell Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,DCW620B,DCW620B Dewalt 20V Plunge - Router,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,,DCW620B,,Tools & Hardware>Power Tools>Cordless Power Tools,"Black & Decker/dewlt DEWALT, Cordless Tool, DCW620B, Router, 20 V",CORDLESS TOOL ROUTER 20V,"DEWALT DCW620B Cordless Tool, Router, 20 V","DEWALT Cordless Tool, Router, 20 V, 20V MAX","Cordless Tool, Router, 20 V",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Router,,Voltage Rating,20,V,Drive Size,,,Battery Platform,20V MAX,,Included Items,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,2535-20,"2535-20 Milw 3"" Orbit Sander - M12",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,2535-20,,Tools & Hardware>Power Tools>Cordless Power Tools,"Milwaukee, Cordless Tool, 2535-20, Random Orbit Sander, 12 V, 3 in Drive Size",CORDLESS TOOL ROS 12V 3IN,"Milwaukee 2535-20 Cordless Tool, Random Orbit Sander, 12 V, 3 in Drive Size","Milwaukee Cordless Tool, Random Orbit Sander, 12 V, 3 in Drive Size, M12","Cordless Tool, Random Orbit Sander, 12 V, 3 in Drive Size",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Random Orbit Sander,,Voltage Rating,12,V,Drive Size,3,in,Battery Platform,M12,,Included Items,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee,,2837-20,,,"Milwaukee, Product, 2837-20",PRODUCT,Milwaukee 2837-20 Product,Milwaukee Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,577728,,,"Festool, Product, 577728",PRODUCT,Festool 577728 Product,Festool Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,577738,,,"Festool, Product, 577738",PRODUCT,Festool 577738 Product,Festool Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tools,Cordless Tools,,KPTRS500A,"KPTRS500A Kreg 20V Ionic 5"" Random Orbit Sander",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg,,KPTRS500A,,Tools & Hardware>Power Tools>Cordless Power Tools,"Kreg, Cordless Tool, KPTRS500A, Random Orbit Sander, 20 V, 5 in Drive Size",CORDLESS TOOL ROS 20V 5IN,"Kreg KPTRS500A Cordless Tool, Random Orbit Sander, 20 V, 5 in Drive Size","Kreg Cordless Tool, Random Orbit Sander, 20 V, 5 in Drive Size, 20V MAX","Cordless Tool, Random Orbit Sander, 20 V, 5 in Drive Size",,,,,,,,,,,,,,,,,,,,,,,,,,,Cordless Tool,Tool Type,Random Orbit Sander,,Voltage Rating,20,V,Drive Size,5,in,Battery Platform,20V MAX,,Included Items,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,Mirka,,24-35M-320,,,"Mirka, Product, 24-35M-320",PRODUCT,Mirka 24-35M-320 Product,Mirka Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,Product,Product Type,,,Size,,,Material,,,Color,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,9A-129-120,9A-129-120 Abranet 3x4 - 50 Sheets/Box,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,Mirka,,9A-129-120,,Tools & Hardware>Power Tool Accessories>Abrasives,"Mirka, Abrasive, 9A-129-120, Abrasive Net",ABRASIVE ABR NET,"Mirka 9A-129-120 Abrasive, Abrasive Net","Mirka Abrasive, Abrasive Net","Abrasive, Abrasive Net",,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,Abrasive Net,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578800,578800 Festool 80x133 M GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578800,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578800",ABRASIVE,Festool 578800 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578801,578801 Festool 80x133 F GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578801,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578801",ABRASIVE,Festool 578801 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578802,578802 Festool 80x133 S GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578802,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578802",ABRASIVE,Festool 578802 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578808,578808 Festool 3x4 M GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578808,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578808",ABRASIVE,Festool 578808 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578809,578809 Festool 3x4 F GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578809,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578809",ABRASIVE,Festool 578809 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578810,578810 Festool 3x4 S GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578810,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578810",ABRASIVE,Festool 578810 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Tools,Power Tool Accessories,Abrasives,,578811,578811 Festool 3x4 GR PRO/10-Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA,Festool,,578811,,Tools & Hardware>Power Tool Accessories>Abrasives,"Festool, Abrasive, 578811",ABRASIVE,Festool 578811 Abrasive,Festool Abrasive,Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrasive,Abrasive Type,,,Grit,,,Size,,,Quantity per Package,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
